ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462294,Male,Yes,30,No,Healthcare,1.0,Average,4.0,Cat_6,D
460588,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,D
463733,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
461508,Male,No,33,Yes,Artist,8.0,Low,1.0,Cat_7,A
467240,Female,,22,No,Doctor,6.0,High,3.0,Cat_6,D
461103,Female,No,30,No,Doctor,1.0,Low,5.0,Cat_3,D
463681,Male,Yes,83,No,Executive,,Low,1.0,Cat_6,D
461580,Female,No,38,Yes,Artist,7.0,Low,7.0,Cat_2,C
466223,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_6,B
459507,Male,Yes,69,No,Lawyer,,High,2.0,Cat_1,D
462052,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_6,C
460430,Male,No,32,No,Doctor,12.0,Low,4.0,Cat_6,D
460334,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_6,A
459797,Male,Yes,66,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
466149,Female,No,30,Yes,Doctor,3.0,Low,4.0,Cat_6,A
463309,Male,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_3,B
467687,Male,No,38,Yes,Entertainment,,Low,4.0,Cat_6,D
467695,Male,Yes,43,No,Marketing,1.0,Low,2.0,Cat_7,D
464358,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,B
459509,Male,No,30,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
460143,Male,Yes,38,Yes,Entertainment,0.0,Low,2.0,Cat_4,A
459829,Male,Yes,53,Yes,Artist,3.0,High,3.0,Cat_7,D
462875,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
465652,Female,Yes,30,No,Marketing,0.0,Low,2.0,Cat_2,D
466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
459698,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,A
465514,Male,No,27,Yes,Entertainment,1.0,Low,5.0,Cat_4,D
467860,Female,No,33,No,Entertainment,0.0,Low,1.0,Cat_3,B
466146,Female,Yes,41,No,Engineer,8.0,Average,3.0,Cat_6,C
462857,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
467009,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3,D
463837,Female,Yes,50,No,Engineer,0.0,Low,3.0,Cat_7,B
462609,Female,Yes,48,Yes,Doctor,4.0,Low,1.0,Cat_1,D
465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A
461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,C
460249,Female,No,25,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
463331,Female,Yes,45,Yes,Artist,0.0,Low,3.0,Cat_5,C
461913,Male,No,37,Yes,Entertainment,6.0,Low,4.0,Cat_2,A
459771,Female,,30,Yes,Doctor,0.0,Low,3.0,Cat_3,A
459937,Female,No,39,Yes,Artist,7.0,Low,1.0,Cat_5,A
459724,Female,Yes,39,No,Artist,0.0,Average,4.0,,A
465700,Male,Yes,25,No,Entertainment,1.0,High,2.0,Cat_3,D
467861,Female,No,27,No,Artist,,Low,4.0,Cat_4,D
462557,Female,Yes,58,No,Engineer,,Average,2.0,Cat_4,C
464930,Female,No,25,No,Marketing,0.0,Low,2.0,Cat_4,A
466752,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
462748,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,C
459527,Male,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,B
459439,Female,Yes,46,Yes,Engineer,1.0,Average,2.0,Cat_6,A
459237,Male,No,29,Yes,Artist,1.0,Low,6.0,Cat_6,A
461816,Female,No,49,Yes,Marketing,0.0,Low,5.0,Cat_6,A
466707,Male,Yes,48,Yes,Homemaker,1.0,Low,4.0,Cat_6,B
464775,Female,Yes,35,Yes,,8.0,Average,4.0,Cat_4,A
460608,Male,Yes,19,No,Healthcare,6.0,Low,8.0,Cat_7,D
460185,Male,No,25,No,Healthcare,9.0,Low,3.0,Cat_6,D
467765,Female,Yes,28,No,Entertainment,9.0,High,4.0,Cat_6,D
466588,Female,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,D
464301,Female,Yes,51,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
460000,Male,No,52,Yes,Entertainment,1.0,Low,1.0,Cat_3,A
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,B
462141,Female,No,39,Yes,Engineer,9.0,Low,1.0,Cat_6,C
460618,Male,Yes,55,Yes,Lawyer,,Low,4.0,Cat_3,C
465968,Female,No,35,Yes,Artist,10.0,Low,1.0,Cat_6,A
462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0,Cat_6,B
465548,Female,No,42,Yes,Artist,0.0,Low,4.0,Cat_3,A
464765,Female,Yes,53,No,Engineer,7.0,Average,6.0,Cat_4,A
462301,Female,No,27,No,,12.0,Low,3.0,Cat_6,D
465665,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
460889,Female,Yes,47,Yes,Artist,1.0,Low,2.0,Cat_6,B
466233,Female,Yes,56,Yes,Homemaker,5.0,Low,1.0,Cat_6,C
461098,Female,Yes,39,Yes,Engineer,1.0,Low,1.0,Cat_3,A
461160,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_3,A
464281,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
466309,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
462763,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_6,D
464460,Female,No,26,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
461301,Male,Yes,71,Yes,Lawyer,0.0,Average,2.0,Cat_6,C
461966,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,C
463828,Male,Yes,43,No,Engineer,0.0,Average,2.0,Cat_1,C
463317,Male,Yes,72,Yes,Doctor,0.0,Low,1.0,Cat_6,A
467640,Female,Yes,38,Yes,Artist,,Low,3.0,Cat_6,D
465695,Female,No,33,No,Healthcare,,Low,3.0,Cat_4,B
459908,Male,Yes,89,No,Lawyer,0.0,Low,,Cat_6,A
459241,Male,Yes,45,No,Entertainment,,Low,5.0,Cat_6,D
461198,Female,No,90,Yes,Healthcare,,Low,1.0,Cat_6,D
467916,Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6,C
466354,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
461502,Male,No,37,Yes,Artist,9.0,Low,1.0,Cat_6,B
467326,Female,No,47,Yes,Artist,0.0,Low,1.0,Cat_1,C
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_1,B
463294,Female,Yes,35,Yes,Engineer,5.0,Low,2.0,Cat_6,B
465815,Male,Yes,41,No,Doctor,0.0,Average,2.0,Cat_4,A
460441,Male,No,31,No,Healthcare,,Average,4.0,Cat_6,B
461326,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_6,C
466900,Female,Yes,46,Yes,Artist,9.0,Average,4.0,Cat_6,C
459917,Male,No,43,Yes,Artist,11.0,Low,1.0,Cat_3,B
467882,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,B
467391,Male,Yes,85,Yes,Lawyer,,Low,1.0,Cat_6,C
467896,Female,No,22,No,Healthcare,4.0,Low,3.0,Cat_6,D
462127,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_7,C
467715,Male,Yes,51,Yes,Executive,4.0,High,3.0,Cat_6,C
465812,Male,Yes,47,No,Artist,0.0,Average,5.0,Cat_4,A
465969,Female,No,28,Yes,Doctor,12.0,Low,2.0,Cat_7,D
460458,Female,No,41,No,Marketing,1.0,Low,,Cat_3,D
466141,Male,Yes,60,Yes,Homemaker,1.0,Low,4.0,Cat_3,C
461259,Male,No,59,Yes,Entertainment,0.0,Low,1.0,Cat_4,A
461984,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
459678,Male,No,21,No,Healthcare,0.0,High,5.0,Cat_6,D
462655,Male,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_4,D
465547,Female,Yes,66,,Lawyer,0.0,Low,1.0,Cat_6,A
461889,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
462364,Male,Yes,51,No,Artist,0.0,Low,3.0,Cat_6,A
462057,Female,Yes,40,Yes,Artist,3.0,Average,4.0,Cat_5,C
461534,Male,Yes,39,No,Artist,1.0,Average,1.0,Cat_6,B
464821,Female,Yes,56,No,,0.0,Low,1.0,Cat_4,D
467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
464138,Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
459615,Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_7,A
463397,Female,No,20,No,Healthcare,4.0,Low,3.0,Cat_4,D
466523,Male,Yes,39,Yes,Lawyer,1.0,High,3.0,Cat_1,B
462340,Male,Yes,61,No,Entertainment,1.0,Average,6.0,Cat_6,B
460790,Female,Yes,42,Yes,Artist,0.0,High,2.0,Cat_2,C
467043,Male,No,53,Yes,Entertainment,4.0,Low,1.0,Cat_6,A
464331,Female,No,53,Yes,Engineer,0.0,Low,1.0,Cat_6,D
464521,Male,No,26,No,Doctor,2.0,Low,4.0,Cat_6,B
466907,Male,Yes,57,Yes,Artist,,High,2.0,Cat_6,C
461714,Male,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,A
459125,Female,No,32,Yes,Artist,,Low,7.0,Cat_6,A
467600,Male,Yes,39,Yes,Engineer,,Average,5.0,Cat_6,C
461230,Female,No,17,No,Executive,0.0,Low,,Cat_3,D
463592,Female,No,27,Yes,Engineer,11.0,Low,1.0,Cat_6,B
460753,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_5,A
460244,Female,No,51,Yes,Doctor,0.0,Low,3.0,Cat_1,B
459412,Male,Yes,62,Yes,,0.0,Average,3.0,Cat_6,B
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
467077,Male,,61,Yes,Lawyer,1.0,Average,5.0,Cat_6,C
462922,Male,No,28,No,Doctor,8.0,Low,1.0,Cat_3,D
462352,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
467181,Female,Yes,50,Yes,Artist,9.0,Low,2.0,Cat_6,B
463694,Female,No,40,No,Marketing,,Low,,Cat_6,D
464052,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,A
460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
461139,Female,No,32,Yes,Artist,4.0,Low,4.0,Cat_2,A
465289,Male,Yes,25,Yes,Doctor,1.0,High,2.0,Cat_6,A
460660,Male,No,41,,Entertainment,6.0,Average,1.0,Cat_6,A
466493,Male,Yes,77,No,Lawyer,0.0,High,2.0,Cat_5,A
466645,Male,Yes,66,No,Lawyer,5.0,Low,2.0,Cat_6,C
464417,Male,Yes,72,No,Entertainment,2.0,Average,2.0,Cat_6,C
463254,Female,Yes,37,No,Homemaker,0.0,High,2.0,Cat_1,A
460886,Male,No,37,Yes,Artist,0.0,Low,1.0,Cat_6,B
467591,Female,Yes,41,Yes,Artist,1.0,High,5.0,Cat_7,B
462270,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B
462608,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4,A
461963,Female,No,44,Yes,Artist,8.0,Low,1.0,Cat_6,A
461946,Male,No,31,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
459703,Male,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,A
464862,Female,No,20,No,Engineer,8.0,Low,5.0,Cat_4,D
462051,Female,No,20,No,Healthcare,,Low,5.0,Cat_4,D
461349,Male,No,26,Yes,Doctor,0.0,Average,5.0,Cat_5,D
459082,Male,,45,Yes,Artist,1.0,Low,,Cat_6,A
467971,Female,No,31,No,Artist,1.0,Low,4.0,Cat_6,D
466411,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_2,B
462527,Male,Yes,43,No,Artist,4.0,Average,2.0,Cat_6,C
462811,Male,Yes,37,Yes,Lawyer,,High,2.0,Cat_6,B
465576,Male,Yes,43,No,Executive,4.0,Average,5.0,Cat_4,A
465479,Male,No,27,No,Artist,1.0,Low,1.0,Cat_4,D
459087,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_6,C
463654,Female,No,39,No,Engineer,4.0,Average,3.0,Cat_3,D
460382,Male,Yes,32,No,Marketing,4.0,Low,3.0,Cat_6,D
463860,Male,Yes,39,Yes,Healthcare,0.0,High,3.0,Cat_3,C
466422,Male,Yes,33,Yes,Doctor,0.0,Low,4.0,Cat_4,D
460586,Male,No,26,Yes,Artist,1.0,Low,2.0,Cat_3,A
467485,Male,No,58,Yes,Lawyer,0.0,High,2.0,Cat_6,B
465187,Female,Yes,39,No,Doctor,0.0,Average,4.0,Cat_4,C
464355,Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,C
465529,Female,No,33,No,Doctor,0.0,Low,4.0,Cat_5,A
462300,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
459710,Male,Yes,61,Yes,Doctor,,Low,1.0,Cat_1,B
465317,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_4,D
466672,Male,Yes,62,Yes,Artist,0.0,Low,3.0,Cat_6,C
461016,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_3,D
459492,Female,No,72,Yes,Lawyer,1.0,High,2.0,Cat_6,A
465834,Male,No,48,Yes,Executive,0.0,Low,3.0,Cat_2,A
462850,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
463518,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_2,A
461650,Female,Yes,42,Yes,Lawyer,0.0,Low,1.0,Cat_4,B
466916,Male,Yes,87,Yes,Lawyer,3.0,Low,1.0,Cat_6,C
466494,Male,Yes,71,Yes,Entertainment,0.0,Average,3.0,Cat_6,A
462371,Female,No,26,No,Healthcare,5.0,Low,3.0,Cat_2,D
460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C
465714,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_2,C
460313,Male,No,32,Yes,Artist,13.0,Low,3.0,Cat_6,A
464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2,D
461454,Female,Yes,35,Yes,Artist,7.0,High,4.0,Cat_7,B
463549,Male,No,24,No,Healthcare,0.0,Low,4.0,Cat_6,D
466982,Male,Yes,55,Yes,Artist,,Average,2.0,Cat_6,B
464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,B
464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,B
460583,Male,Yes,18,No,Marketing,1.0,Low,6.0,Cat_3,D
465040,Male,Yes,67,No,Lawyer,1.0,Average,2.0,Cat_6,A
458985,Male,No,23,No,Artist,1.0,Low,4.0,Cat_6,D
462807,Female,No,28,Yes,Homemaker,,Low,1.0,Cat_6,C
462398,Female,Yes,62,Yes,Artist,1.0,Low,4.0,Cat_4,C
462416,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4,B
460662,Male,No,46,No,Homemaker,9.0,Low,1.0,Cat_6,D
465467,Male,Yes,33,No,Healthcare,1.0,Low,3.0,Cat_6,C
466738,Female,No,29,No,Marketing,0.0,Low,,Cat_6,D
465103,Male,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,A
463440,Female,Yes,73,Yes,Artist,0.0,Average,3.0,Cat_1,C
467862,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,C
462275,Male,Yes,42,Yes,Artist,1.0,Average,2.0,Cat_6,C
462059,Male,No,47,Yes,Artist,1.0,Low,1.0,Cat_6,C
461964,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_7,D
465106,Male,Yes,53,Yes,Healthcare,1.0,High,2.0,Cat_6,C
461632,Male,No,25,Yes,Homemaker,,Low,1.0,Cat_6,D
461979,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_6,C
463947,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
462108,Female,Yes,28,Yes,Homemaker,,High,2.0,Cat_6,A
459174,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_4,B
464026,Male,No,18,No,Healthcare,1.0,Low,2.0,Cat_6,D
466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
462931,Male,Yes,40,No,Healthcare,14.0,Average,3.0,Cat_6,D
466830,Male,No,28,Yes,Healthcare,5.0,Low,4.0,Cat_6,D
461743,Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_6,C
461971,Male,Yes,48,Yes,Entertainment,1.0,Average,4.0,Cat_3,B
465985,Male,Yes,31,Yes,Artist,1.0,Low,3.0,Cat_6,D
465902,Male,No,25,Yes,Executive,3.0,Low,3.0,Cat_7,D
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_5,B
461231,Male,No,52,Yes,Artist,2.0,High,1.0,Cat_4,D
465297,Male,Yes,90,No,,,High,3.0,Cat_6,A
463376,Female,Yes,45,Yes,Executive,7.0,High,2.0,Cat_6,C
463570,Male,Yes,35,Yes,Artist,,Average,4.0,Cat_4,C
460517,Male,No,78,,Lawyer,,Low,,Cat_3,C
464960,Female,No,22,No,Executive,0.0,Low,5.0,Cat_4,D
460815,Male,Yes,55,Yes,Artist,0.0,Average,2.0,Cat_3,A
465456,Female,Yes,59,No,Doctor,3.0,High,5.0,Cat_1,B
459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0,Cat_6,B
461531,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_3,A
467947,Female,,59,Yes,Artist,1.0,Average,4.0,Cat_6,C
459812,Female,No,43,Yes,Engineer,0.0,Low,1.0,Cat_3,A
460876,Female,Yes,43,Yes,Artist,1.0,High,4.0,Cat_3,C
463151,Female,Yes,60,Yes,Artist,1.0,Low,1.0,Cat_3,A
466824,Male,Yes,40,Yes,Artist,3.0,High,3.0,Cat_6,A
460390,Male,No,36,Yes,Artist,9.0,Low,3.0,Cat_6,A
467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,C
467136,Male,Yes,41,No,Entertainment,0.0,Average,4.0,Cat_4,A
459977,Female,No,41,Yes,Artist,4.0,Low,1.0,Cat_6,D
460762,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
463174,Female,Yes,58,No,Engineer,1.0,Low,1.0,Cat_3,A
464072,Male,Yes,49,Yes,Marketing,1.0,Low,2.0,Cat_6,A
460974,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,D
459429,Female,Yes,25,Yes,Healthcare,,Low,2.0,Cat_6,D
463250,Female,No,36,Yes,Artist,0.0,Low,2.0,Cat_6,D
463847,Male,Yes,41,No,Artist,2.0,Average,3.0,Cat_6,C
460082,Male,No,37,Yes,Artist,8.0,Low,1.0,Cat_6,A
462885,Male,Yes,28,Yes,Executive,1.0,High,3.0,Cat_6,D
464733,Female,Yes,29,No,Engineer,1.0,High,4.0,Cat_4,A
463736,Male,Yes,48,No,Entertainment,,Average,5.0,Cat_6,C
459180,Male,Yes,66,Yes,Executive,1.0,High,2.0,Cat_6,C
462042,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_2,D
460633,Male,Yes,38,Yes,,,High,2.0,Cat_3,A
466841,Male,No,21,Yes,Healthcare,1.0,Low,6.0,Cat_4,D
459171,Male,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
462923,Male,Yes,33,No,Homemaker,9.0,Average,2.0,Cat_6,A
464069,Female,No,83,Yes,Lawyer,1.0,High,2.0,Cat_6,A
466208,Male,Yes,67,No,Executive,2.0,Low,1.0,Cat_6,C
462784,Female,No,30,No,Executive,,Low,1.0,Cat_3,C
461512,Male,No,35,Yes,Doctor,,Low,4.0,Cat_6,D
465382,Female,No,39,Yes,Artist,0.0,High,,Cat_6,B
467147,Female,Yes,45,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
463124,Male,Yes,31,No,Artist,,Average,2.0,Cat_2,B
459849,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6,C
460801,Female,Yes,30,No,Entertainment,3.0,High,2.0,Cat_6,A
460205,Male,Yes,56,No,Artist,4.0,Low,2.0,Cat_5,B
460022,Female,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_7,A
462491,Male,Yes,31,Yes,Artist,1.0,Low,5.0,Cat_6,C
463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,Cat_6,C
466716,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_2,C
461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
465766,Male,Yes,38,No,Entertainment,1.0,Low,3.0,Cat_4,A
459028,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C
466860,Female,No,21,No,Marketing,0.0,Low,5.0,Cat_1,C
463966,Female,Yes,31,Yes,Artist,9.0,Low,1.0,Cat_6,B
461618,Female,No,42,Yes,Artist,,High,3.0,Cat_6,C
463976,Female,No,29,No,Healthcare,5.0,Low,4.0,Cat_4,A
463128,Female,No,74,Yes,Lawyer,0.0,High,4.0,Cat_6,A
466477,Male,Yes,36,Yes,Artist,,Average,2.0,,C
460927,Male,Yes,38,Yes,Healthcare,1.0,High,4.0,Cat_3,D
461731,Male,No,79,No,Executive,0.0,Low,1.0,Cat_6,B
464063,Female,No,24,Yes,Doctor,1.0,Low,1.0,Cat_6,D
461904,Female,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_5,C
461637,Male,Yes,51,Yes,Lawyer,1.0,Low,2.0,Cat_7,B
467023,Male,Yes,26,No,Doctor,9.0,Average,2.0,Cat_6,A
465780,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
462351,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,C
463793,Male,No,26,No,Healthcare,1.0,Low,6.0,Cat_4,A
461639,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,A
462897,Male,No,33,Yes,Healthcare,3.0,Low,2.0,Cat_2,D
462508,Male,Yes,37,Yes,Healthcare,0.0,Low,7.0,Cat_4,D
461089,Male,No,22,No,Marketing,0.0,Low,3.0,Cat_3,B
463532,Female,Yes,67,Yes,Artist,9.0,Low,3.0,Cat_6,B
463624,Female,Yes,62,Yes,Executive,0.0,High,4.0,Cat_6,C
459594,Female,Yes,42,Yes,Artist,5.0,Low,1.0,Cat_6,A
467451,Female,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_1,A
466361,Female,No,72,Yes,Lawyer,1.0,High,2.0,Cat_3,B
461753,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
467612,Male,Yes,67,Yes,Executive,1.0,High,,Cat_7,B
463196,Female,Yes,67,Yes,Engineer,1.0,Low,1.0,Cat_6,A
464631,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,C
465170,Female,Yes,46,Yes,Entertainment,4.0,Low,3.0,Cat_6,C
467339,Male,,57,Yes,Artist,1.0,Average,3.0,Cat_6,B
462328,Male,No,27,No,Engineer,0.0,Low,5.0,Cat_6,D
460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_4,B
465566,Male,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_3,B
460422,Male,Yes,53,Yes,Entertainment,1.0,High,,Cat_6,B
459501,Female,Yes,62,Yes,Artist,4.0,Average,7.0,Cat_7,A
466692,Female,,27,No,Engineer,1.0,Low,1.0,Cat_5,A
466840,Male,No,21,No,Healthcare,4.0,Low,5.0,Cat_2,D
459642,Female,Yes,36,Yes,Executive,,High,4.0,Cat_6,B
463347,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_2,A
460468,Female,No,50,Yes,Executive,1.0,Low,1.0,Cat_6,A
461186,Male,No,18,No,Healthcare,,Low,3.0,Cat_3,D
463671,Male,Yes,37,No,Entertainment,0.0,Average,3.0,Cat_6,C
460733,Male,No,50,Yes,Marketing,3.0,Low,4.0,Cat_6,D
462372,Female,Yes,65,No,Lawyer,,High,2.0,Cat_3,A
467279,Female,No,25,No,Entertainment,8.0,Low,3.0,Cat_6,D
465102,Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,B
466994,Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_6,C
459521,Female,No,46,Yes,Artist,0.0,Average,4.0,Cat_1,A
466014,Female,Yes,47,No,Engineer,0.0,High,2.0,Cat_4,A
459715,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_6,D
466188,Male,Yes,59,Yes,Healthcare,4.0,Low,1.0,Cat_4,B
460499,Female,Yes,58,No,Marketing,14.0,High,6.0,Cat_3,D
460957,Male,Yes,48,No,Entertainment,1.0,Low,,Cat_6,B
460462,Female,No,20,Yes,Marketing,1.0,Low,3.0,Cat_3,B
466100,Male,Yes,66,Yes,Executive,1.0,Low,2.0,Cat_6,A
462480,Male,No,40,No,Engineer,2.0,Low,4.0,Cat_6,D
463944,Male,No,29,No,Artist,0.0,Low,5.0,Cat_7,A
467132,Female,Yes,66,Yes,Executive,0.0,Low,2.0,Cat_6,B
467590,Male,No,25,Yes,Homemaker,,Low,1.0,Cat_6,A
465837,Male,No,60,Yes,,0.0,Low,1.0,Cat_6,A
462498,Female,Yes,55,Yes,Doctor,0.0,High,3.0,Cat_6,B
467227,Female,Yes,37,Yes,Artist,12.0,Low,1.0,Cat_4,A
460767,Male,Yes,57,No,Entertainment,8.0,Average,5.0,Cat_2,A
466532,Male,No,19,No,Engineer,1.0,Low,4.0,Cat_6,D
466006,Female,Yes,49,Yes,Artist,1.0,Low,2.0,,C
465153,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,A
459886,Male,Yes,26,No,Artist,1.0,Low,4.0,Cat_6,A
459549,Male,No,22,No,Healthcare,9.0,Low,5.0,Cat_7,D
461213,Female,Yes,31,Yes,Healthcare,1.0,High,4.0,Cat_6,A
465911,Female,No,29,Yes,Artist,9.0,Low,1.0,Cat_6,A
460250,Male,No,27,Yes,Lawyer,8.0,Low,4.0,Cat_6,D
463890,Female,No,28,No,Artist,1.0,Low,5.0,Cat_1,A
464982,Male,Yes,71,Yes,Executive,1.0,High,4.0,Cat_6,B
466633,Male,Yes,39,Yes,Entertainment,6.0,Average,2.0,Cat_6,C
466114,Male,No,52,Yes,Marketing,1.0,Average,5.0,Cat_6,C
463053,Female,Yes,68,Yes,Artist,1.0,Average,2.0,Cat_6,C
459118,Male,No,21,No,Healthcare,,High,8.0,Cat_1,D
466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4,B
462849,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,C
466636,Male,No,23,No,Marketing,3.0,Average,3.0,Cat_6,C
462409,Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6,A
459495,Male,No,29,Yes,Artist,,Low,3.0,Cat_6,D
467568,Male,No,42,Yes,Artist,8.0,Low,,Cat_6,A
466934,Female,Yes,60,Yes,Engineer,0.0,Low,1.0,Cat_6,B
467024,Male,Yes,40,Yes,Artist,9.0,Average,5.0,Cat_6,B
464455,Female,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,B
465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_3,C
467401,Male,No,72,No,Entertainment,0.0,Average,,Cat_1,C
465795,Male,No,29,No,Artist,1.0,Low,4.0,Cat_4,C
